id,code_incident,equipement_id,equipement_code,secteur_id,secteur_nom,region,latitude,longitude,type_incident,libelle,severite,statut,date_detection,date_resolution,duree_resolution_min,duree_estimee_min,description,priorite,ticket_id,technicien_assigne_id,technicien_assigne_nom
282,INC-202606-0282,59,EQ-06-0059,6,Agadir,Souss-Massa,30.399149,-9.379976,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-22T20:14:33.419797,,,55,Interférence signal sur SWITCH_AGADIR_059 — secteur Agadir,3,,,
283,INC-202606-0283,25,EQ-08-0025,8,Oujda,Oriental,34.573144,-2.107785,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-21T08:26:39.419797,,,229,Dégradation performances sur BTS_3G_OUJDA_025 — secteur Oujda,2,,,
284,INC-202606-0284,54,EQ-02-0054,2,Rabat-Salé,Rabat-Salé-Kénitra,34.188543,-6.680072,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-23T21:09:33.419797,,,225,Panne totale équipement sur OLT_RABAT-SALÉ_054 — secteur Rabat-Salé,1,,,
285,INC-202606-0285,9,EQ-07-0009,7,Meknès,Fès-Meknès,33.872514,-5.4042,DEGRADATION,Dégradation performances,MAJEUR,OUVERT,2026-06-21T08:50:24.419797,,,174,Dégradation performances sur ROUTEUR_MEKNÈS_009 — secteur Meknès,2,,,
286,INC-202606-0286,77,EQ-06-0077,6,Agadir,Souss-Massa,30.541978,-9.438889,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-23T22:20:39.419797,,,142,Panne totale équipement sur ROUTEUR_AGADIR_077 — secteur Agadir,1,,,
287,INC-202606-0287,52,EQ-03-0052,3,Marrakech,Marrakech-Safi,31.793737,-7.766593,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-23T19:18:59.419797,,,129,Echec mise à jour firmware sur BTS_5G_MARRAKECH_052 — secteur Marrakech,3,,,
288,INC-202606-0288,28,EQ-10-0028,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.462733,-5.380574,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-22T15:52:39.419797,,,377,Panne totale équipement sur ANTENNE_TÉTOUAN_028 — secteur Tétouan,1,,,
289,INC-202606-0289,38,EQ-09-0038,9,Kenitra,Rabat-Salé-Kénitra,34.419262,-6.77456,COUPURE_FIBRE,Coupure fibre optique,CRITIQUE,OUVERT,2026-06-27T22:51:52.419797,,,343,Coupure fibre optique sur BTS_3G_KENITRA_038 — secteur Kenitra,1,,,
290,INC-202606-0290,74,EQ-04-0074,4,Fès,Fès-Meknès,34.105465,-4.914818,INTERFERENCE,Interférence signal,MINEUR,OUVERT,2026-06-23T20:03:48.419797,,,58,Interférence signal sur OLT_FÈS_074 — secteur Fès,3,,,
291,INC-202606-0291,113,EQ-04-0113,4,Fès,Fès-Meknès,34.243133,-4.930196,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-27T06:53:08.419797,,,58,Alarme réseau détectée sur BTS_2G_FÈS_113 — secteur Fès,3,,,
292,INC-202606-0292,53,EQ-06-0053,6,Agadir,Souss-Massa,30.563942,-9.434107,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-24T07:12:16.419797,,,60,Surcharge trafic sur OLT_AGADIR_053 — secteur Agadir,2,,,
293,INC-202606-0293,72,EQ-04-0072,4,Fès,Fès-Meknès,34.137836,-4.998205,ALARME_RESEAU,Alarme réseau détectée,MINEUR,OUVERT,2026-06-26T03:29:29.419797,,,101,Alarme réseau détectée sur ROUTEUR_FÈS_072 — secteur Fès,3,,,
294,INC-202606-0294,64,EQ-04-0064,4,Fès,Fès-Meknès,34.14682,-4.959754,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-25T03:22:42.419797,,,449,Panne totale équipement sur OLT_FÈS_064 — secteur Fès,1,,,
295,INC-202606-0295,86,EQ-05-0086,5,Tanger,Tanger-Tétouan-Al Hoceima,35.712948,-5.737147,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-27T07:49:16.419797,,,403,Panne alimentation sur OLT_TANGER_086 — secteur Tanger,1,,,
296,INC-202606-0296,90,EQ-09-0090,9,Kenitra,Rabat-Salé-Kénitra,34.245177,-6.433473,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-25T21:58:27.419797,,,316,Panne alimentation sur ANTENNE_KENITRA_090 — secteur Kenitra,1,,,
297,INC-202606-0297,39,EQ-10-0039,10,Tétouan,Tanger-Tétouan-Al Hoceima,35.614049,-5.575724,PANNE_ALIM,Panne alimentation,CRITIQUE,OUVERT,2026-06-23T04:37:08.419797,,,626,Panne alimentation sur BTS_5G_TÉTOUAN_039 — secteur Tétouan,1,,,
298,INC-202606-0298,69,EQ-01-0069,1,Grand Casablanca,Casablanca-Settat,33.698515,-7.716448,MISE_A_JOUR,Echec mise à jour firmware,MINEUR,OUVERT,2026-06-23T21:14:50.419797,,,168,Echec mise à jour firmware sur BTS_3G_GRAND_CASABLANCA_069 — secteur Grand Casablanca,3,,,
299,INC-202606-0299,29,EQ-07-0029,7,Meknès,Fès-Meknès,33.859076,-5.569554,SURCHARGE,Surcharge trafic,MAJEUR,OUVERT,2026-06-22T17:06:20.419797,,,163,Surcharge trafic sur SWITCH_MEKNÈS_029 — secteur Meknès,2,,,
300,INC-202606-0300,118,EQ-07-0118,7,Meknès,Fès-Meknès,33.964518,-5.535514,PANNE_COMPLETE,Panne totale équipement,CRITIQUE,OUVERT,2026-06-27T18:52:01.419797,,,331,Panne totale équipement sur BTS_2G_MEKNÈS_118 — secteur Meknès,1,,,
